# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1150.3432   -643.58    0.9871    0.1104  3.5584e-15  3.9811e-16  3.6049e-15
1150.3731   -635.80    0.9932    0.1107  3.5799e-15  3.9917e-16  3.6045e-15
1150.4030   -628.02    1.0724    0.1149  3.8651e-15  4.1429e-16  3.6042e-15
1150.4329   -620.24    0.9285    0.1071  3.3462e-15  3.8604e-16  3.6038e-15
1150.4628   -612.47    1.1913    0.1210  4.2928e-15  4.3600e-16  3.6035e-15
1150.4927   -604.69    1.2434    0.1235  4.4802e-15  4.4513e-16  3.6032e-15
1150.5227   -596.91    0.9887    0.1104  3.5619e-15  3.9790e-16  3.6028e-15
1150.5526   -589.13    0.7974    0.0995  2.8726e-15  3.5830e-16  3.6025e-15
1150.5825   -581.35    0.9607    0.1088  3.4607e-15  3.9207e-16  3.6021e-15
1150.6124   -573.58    1.0362    0.1129  3.7320e-15  4.0679e-16  3.6018e-15
1150.6423   -565.80    0.8532    0.1027  3.0729e-15  3.6999e-16  3.6014e-15
1150.6722   -558.02    1.0509    0.1137  3.7842e-15  4.0935e-16  3.6011e-15
1150.7021   -550.24    1.2140    0.1220  4.3712e-15  4.3921e-16  3.6008e-15
1150.7320   -542.46    1.0475    0.1135  3.7714e-15  4.0850e-16  3.6004e-15
1150.7619   -534.68    0.9176    0.1063  3.3033e-15  3.8280e-16  3.6001e-15
1150.7918   -526.91    1.1275    0.1175  4.0586e-15  4.2312e-16  3.5997e-15
1150.8218   -519.13    1.0183    0.1118  3.6651e-15  4.0245e-16  3.5994e-15
1150.8517   -511.35    1.0216    0.1120  3.6766e-15  4.0303e-16  3.5990e-15
1150.8816   -503.57    1.0021    0.1109  3.6063e-15  3.9920e-16  3.5987e-15
1150.9115   -495.79    0.9549    0.1083  3.4362e-15  3.8978e-16  3.5983e-15
1150.9414   -488.02    0.9500    0.1081  3.4180e-15  3.8880e-16  3.5980e-15
1150.9713   -480.24    0.9841    0.1099  3.5403e-15  3.9546e-16  3.5976e-15
1151.0012   -472.46    0.8760    0.1039  3.1514e-15  3.7359e-16  3.5973e-15
