# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1412.2052   2015.82    0.9077    0.0939  2.1796e-15  2.2537e-16  2.4013e-15
1412.2352   2022.22    0.9505    0.0939  2.2813e-15  2.2528e-16  2.4001e-15
1412.2651   2028.61    0.9716    0.0965  2.3309e-15  2.3144e-16  2.3989e-15
1412.2950   2035.00    1.0451    0.1001  2.5057e-15  2.4006e-16  2.3977e-15
1412.3249   2041.39    0.9635    0.0956  2.3089e-15  2.2922e-16  2.3964e-15
1412.3548   2047.79    0.9569    0.0951  2.2920e-15  2.2767e-16  2.3952e-15
1412.3847   2054.18    1.0680    0.1010  2.5567e-15  2.4181e-16  2.3940e-15
1412.4146   2060.57    0.8408    0.0901  2.0119e-15  2.1558e-16  2.3928e-15
1412.4445   2066.96    0.9153    0.0938  2.1890e-15  2.2442e-16  2.3916e-15
1412.4744   2073.35    1.1037    0.1031  2.6382e-15  2.4636e-16  2.3903e-15
1412.5043   2079.75    1.0212    0.0996  2.4397e-15  2.3788e-16  2.3891e-15
1412.5343   2086.14    0.8202    0.0885  1.9586e-15  2.1140e-16  2.3879e-15
1412.5642   2092.53    1.0723    0.1021  2.5592e-15  2.4368e-16  2.3867e-15
1412.5941   2098.92    0.9502    0.0985  2.2666e-15  2.3497e-16  2.3855e-15
1412.6240   2105.32    0.9629    0.1058  2.2959e-15  2.5217e-16  2.3843e-15
1412.6539   2111.71    0.9094    0.0989  2.1672e-15  2.3575e-16  2.3831e-15
1412.6838   2118.10    1.2051    0.1187  2.8704e-15  2.8271e-16  2.3819e-15
1412.7137   2124.49    0.9388    0.1027  2.2351e-15  2.4462e-16  2.3807e-15
1412.7436   2130.88    0.8029    0.0947  1.9106e-15  2.2526e-16  2.3795e-15
1412.7735   2137.28    0.8333    0.0993  1.9818e-15  2.3619e-16  2.3783e-15
1412.8034   2143.67    0.9145    0.1061  2.1739e-15  2.5210e-16  2.3771e-15
1412.8334   2150.06    0.8418    0.1007  2.0000e-15  2.3918e-16  2.3759e-15
1412.8633   2156.45    0.9101    0.1040  2.1611e-15  2.4696e-16  2.3747e-15
1412.8932   2162.85    0.8801    0.1010  2.0890e-15  2.3979e-16  2.3735e-15
1412.9231   2169.24    0.9029    0.1041  2.1419e-15  2.4706e-16  2.3723e-15
1412.9530   2175.63    0.9315    0.1039  2.2086e-15  2.4630e-16  2.3712e-15
1412.9829   2182.02    1.0605    0.1114  2.5133e-15  2.6411e-16  2.3700e-15
1413.0128   2188.41    1.0819    0.1125  2.5628e-15  2.6648e-16  2.3688e-15
1413.0427   2194.81    0.9499    0.1069  2.2491e-15  2.5310e-16  2.3676e-15
1413.0726   2201.20    0.8658    0.1006  2.0489e-15  2.3801e-16  2.3664e-15
1413.1025   2207.59    1.0175    0.1097  2.4067e-15  2.5948e-16  2.3652e-15
1413.1325   2213.98    0.7916    0.0962  1.8713e-15  2.2750e-16  2.3641e-15
1413.1624   2220.38    1.0101    0.1101  2.3868e-15  2.6017e-16  2.3629e-15
1413.1923   2226.77    1.0430    0.1073  2.4632e-15  2.5353e-16  2.3617e-15
1413.2222   2233.16    0.9679    0.1021  2.2849e-15  2.4107e-16  2.3605e-15
1413.2521   2239.55    0.9586    0.1010  2.2616e-15  2.3837e-16  2.3594e-15
1413.2820   2245.94    0.9301    0.0952  2.1934e-15  2.2455e-16  2.3582e-15
1413.3119   2252.34    0.9913    0.0986  2.3366e-15  2.3250e-16  2.3570e-15
1413.3418   2258.73    0.9482    0.0954  2.2338e-15  2.2464e-16  2.3559e-15
1413.3717   2265.12    0.9355    0.0961  2.2029e-15  2.2632e-16  2.3547e-15
1413.4016   2271.51    0.9762    0.0969  2.2976e-15  2.2812e-16  2.3536e-15
1413.4316   2277.90    0.9918    0.0977  2.3330e-15  2.2986e-16  2.3524e-15
1413.4615   2284.30    1.0094    0.0993  2.3733e-15  2.3353e-16  2.3513e-15
