# Wave  Vhel  NormFlux  NormErr      Flux        Error       Continuum
1140.6524   -449.61    0.8420    0.1079  3.1110e-15  3.9859e-16  3.6949e-15
1140.6823   -441.76    1.0368    0.1193  3.8307e-15  4.4076e-16  3.6946e-15
1140.7122   -433.91    0.8945    0.1110  3.3046e-15  4.1019e-16  3.6944e-15
1140.7421   -426.06    1.0076    0.1176  3.7224e-15  4.3437e-16  3.6942e-15
1140.7720   -418.21    1.0659    0.1208  3.9375e-15  4.4640e-16  3.6940e-15
1140.8019   -410.36    0.9688    0.1153  3.5784e-15  4.2606e-16  3.6938e-15
1140.8318   -402.51    1.1150    0.1234  4.1185e-15  4.5591e-16  3.6936e-15
1140.8617   -394.66    0.8739    0.1096  3.2275e-15  4.0468e-16  3.6934e-15
1140.8916   -386.82    1.1153    0.1233  4.1190e-15  4.5544e-16  3.6932e-15
1140.9215   -378.97    1.0616    0.1203  3.9205e-15  4.4437e-16  3.6930e-15
1140.9515   -371.12    1.0510    0.1197  3.8811e-15  4.4206e-16  3.6928e-15
1140.9814   -363.27    0.7763    0.1033  2.8666e-15  3.8147e-16  3.6925e-15
1141.0113   -355.42    1.0076    0.1172  3.7206e-15  4.3275e-16  3.6923e-15
1141.0412   -347.57    1.0835    0.1214  4.0003e-15  4.4831e-16  3.6921e-15
1141.0711   -339.72    1.0344    0.1187  3.8190e-15  4.3816e-16  3.6919e-15
1141.1010   -331.87    0.7569    0.1019  2.7942e-15  3.7635e-16  3.6917e-15
1141.1309   -324.02    1.0383    0.1188  3.8329e-15  4.3864e-16  3.6915e-15
1141.1608   -316.17    0.8905    0.1103  3.2870e-15  4.0702e-16  3.6913e-15
1141.1907   -308.32    0.7530    0.1016  2.7795e-15  3.7517e-16  3.6910e-15
1141.2206   -300.47    0.7391    0.1008  2.7278e-15  3.7189e-16  3.6908e-15
1141.2506   -292.62    0.5950    0.0907  2.1959e-15  3.3485e-16  3.6906e-15
1141.2805   -284.77    0.5146    0.0846  1.8989e-15  3.1228e-16  3.6904e-15
1141.3104   -276.93    0.5253    0.0855  1.9385e-15  3.1540e-16  3.6902e-15
1141.3403   -269.08    0.7357    0.1004  2.7146e-15  3.7040e-16  3.6900e-15
1141.3702   -261.23    0.7497    0.1013  2.7664e-15  3.7377e-16  3.6897e-15
1141.4001   -253.38    0.5282    0.0856  1.9487e-15  3.1577e-16  3.6895e-15
1141.4300   -245.53    0.7523    0.1014  2.7755e-15  3.7420e-16  3.6893e-15
1141.4599   -237.68    0.6952    0.0976  2.5646e-15  3.6020e-16  3.6891e-15
1141.4898   -229.83    0.8137    0.1054  3.0016e-15  3.8866e-16  3.6889e-15
1141.5197   -221.98    0.8111    0.1051  2.9918e-15  3.8786e-16  3.6886e-15
1141.5497   -214.13    0.9570    0.1140  3.5299e-15  4.2031e-16  3.6884e-15
1141.5796   -206.28    0.8352    0.1066  3.0805e-15  3.9306e-16  3.6882e-15
1141.6095   -198.43    0.8060    0.1047  2.9726e-15  3.8621e-16  3.6880e-15
1141.6394   -190.58    1.2009    0.1271  4.4285e-15  4.6868e-16  3.6877e-15
1141.6693   -182.73    0.9702    0.1145  3.5775e-15  4.2218e-16  3.6875e-15
1141.6992   -174.88    1.0928    0.1213  4.0296e-15  4.4731e-16  3.6873e-15
1141.7291   -167.03    0.8340    0.1063  3.0749e-15  3.9191e-16  3.6871e-15
1141.7590   -159.19    1.0632    0.1196  3.9199e-15  4.4102e-16  3.6869e-15
1141.7889   -151.34    1.2017    0.1270  4.4304e-15  4.6824e-16  3.6866e-15
1141.8188   -143.49    1.1343    0.1234  4.1815e-15  4.5494e-16  3.6864e-15
1141.8488   -135.64    0.9154    0.1112  3.3742e-15  4.0972e-16  3.6862e-15
1141.8787   -127.79    1.0414    0.1184  3.8385e-15  4.3630e-16  3.6859e-15
1141.9086   -119.94    0.7706    0.1022  2.8402e-15  3.7680e-16  3.6857e-15
1141.9385   -112.09    0.9003    0.1102  3.3179e-15  4.0631e-16  3.6855e-15
1141.9684   -104.24    0.9001    0.1102  3.3169e-15  4.0609e-16  3.6853e-15
